rms,spectral_centroid,spectral_bandwidth,spectral_flatness,crest_factor,hf_energy_ratio,peak_prominence,window_id,label
10.549925674492611,99.62606586742062,26.27430566759511,0.005255858621188962,1.2864751842072906,0.02729583991444097,0.645406877838471,63,pmf
10.564748894446762,107.79893863508913,45.1655505021623,0.004589508919040188,1.2897544386629123,0.0694442660715288,0.5108319107073935,64,pmf
10.533710070958824,101.17547587087084,30.597124219455054,0.005580010315931963,1.3210720079597875,0.04283772250359485,0.7085524110124335,65,pmf
10.59469439229836,110.82237304502885,50.116544688715244,0.007748655005925637,1.2725347162541132,0.08785074498713796,0.4576168441474862,66,pmf
10.514963515655104,101.25961460284002,31.59457157388961,0.006056671910889235,1.2854344705684777,0.0378795717411908,0.4352233484509405,67,pmf
10.799059812298418,106.88830604068929,42.69133975320258,0.010796291833402633,1.2808103706246963,0.09321107185566734,0.5946380668998879,68,pmf
10.785189863441257,103.40873060359925,40.38704063675196,0.007133095280374073,1.2911811117465868,0.08089472578733724,0.5019143521155983,69,pmf
10.68009694673853,102.06096599626024,35.17509041603097,0.010437468502211748,1.2703254171805296,0.053782689066352876,0.5061487244760486,70,pmf
10.43051837903678,98.92761131505348,24.586557908447553,0.007714499866260869,1.2569280570237567,0.02858588427442643,0.46776750438289383,71,pmf
10.089078711308295,39.473191900988,44.65890929228732,0.013325059421199392,1.356312648853022,0.004069762610905884,0.033824253419936244,72,pmf
10.268428479346039,83.07036506330434,40.42661218458624,0.009998367005881215,1.3312880616419767,0.01792069529937472,0.30261585178039335,73,pmf
10.635568999138387,98.33234604644984,24.639054599717934,0.008211000800921455,1.3475423961129032,0.031185520479515023,0.4874316806303524,74,pmf
10.263541005141215,67.54924630108162,54.37267983052481,0.02929657160177299,1.2808325961626486,0.030993732678850864,0.10350094789318477,75,pmf
10.383812734710267,70.22868098442771,105.83421512665961,0.07427621512637984,1.234506499651498,0.20208941551101975,0.12607941031013453,76,pmf
10.753106169924157,134.23688414134816,75.73814460515834,0.029591918016314386,1.2292587186975013,0.26936173155170423,0.21006141286685454,77,pmf
10.852331144918645,111.79197680397532,52.31239807473151,0.0110504611666744,1.2798154738972396,0.11149605501830046,0.49339168360985386,78,pmf
10.779680435424565,111.53272299657831,54.091116335655954,0.016190891162836504,1.269609840877052,0.10449235330422527,0.3478088334180406,79,pmf
10.606401511728485,109.43427280106911,48.35757570252376,0.013171211847395689,1.2516830484489099,0.09267602935377822,0.3215949668427097,80,pmf
10.624948223888413,104.3071977891002,52.003633593626795,0.020549985078751536,1.300353599323461,0.09372940272830574,0.39990052935603476,81,pmf
10.663078742536058,107.15864673635548,47.32284941648975,0.014184299770090045,1.244717734348316,0.0745961213757065,0.39490919064365354,82,pmf
10.556889754622231,101.35997501491721,33.34333786597632,0.011829112713407215,1.2317214965205183,0.03389131585780173,0.34487181811261564,83,pmf
10.818227686163189,109.57563888358615,45.475499747138656,0.012552916076614053,1.260878189876223,0.10482142607976504,0.5877437534088638,84,pmf
10.740208709573354,103.73445556778124,35.32323658678615,0.007225586298196999,1.2577220618140939,0.06430543141721161,0.4396390614935368,85,pmf
10.807737289387127,109.96487863895969,48.2282538903147,0.010862520280006352,1.236886689011776,0.10483509516248285,0.5134600271982801,86,pmf
10.851880815915377,104.75152932203302,48.40526346665205,0.010278337538180984,1.2758809790468877,0.09171686614452336,0.5264626870602032,87,pmf
10.652952101270637,104.06748038082088,37.644955093906475,0.0075513495781816126,1.2384302545734154,0.061248754821070645,0.4756328614246863,88,pmf
